id,oplocdistrict,industryphy,industryco,dom,opscope,enttype,enttypeitem,opfrom,opto,state,orgid,jobid,adbusign,townsign,regtype,empnum,compform,parnum,exenum,opform,ptbusscope,venind,enttypeminu,midpreindcode,protype,oploc,regcap,reccap,forreccap,forregcap,congro,enttypegb
59b38c56de3836836abf6434ec0cbe3c0394748fee50f6f8,340202,J,6760.0,31487d8f256f16bd6244b7251be2ebb2ae36cd652943e86cf498ed4e8b6b30ac4ac76d054694bebd932427315f722ee8,实业投资、企业投资、项目投资、投资管理、资产管理、投资咨询、财务咨询。（未经金融等监管部门的批准，不得从事向公众融资存款、融资担保、代客理财等金融服务）（依法须经批准的项目，经相关部门批准后方可开展经营活动）,4500,4530.0,2017-12-11,2022-12-10,6,340202010010000000,340200000020001145,0,1,1,3.0,,2.0,1.0,,,,4533.0,,,2367b4cac96d8598,13600.0,0.0,,,,4533
d8071a739aa75a3bf89659c841a8f1ceca376edc352fd4e6,340207,M,7320.0,31487d8f256f16bd6244b7251be2ebb2b55c713be7e2b6d1d827a5557f035326c76177afb5609577cadbf8bbba2e1cc4c346883ebbfaf7f6e94e3f34637dac75073ee139c91f1ed527f714665de5f628ca0f9a467d60a5cc5b259c7fd8d0903c,汽车零部件领域内的技术开发、技术转让、技术咨询、技术服务，汽车零部件的生产、销售，机电设备（除特种设备）、自动化设备、电子产品的销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,1100,1150.0,2017-08-18,2067-08-17,7,340207010010000000,340200000020001917,0,1,1,,,,,,,,1151.0,,,2367b4cac96d8598,500.0,,,,,1151
d8071a739aa75a3b37867d2ebab5dd038674e5edb768e2b2,340271,M,7320.0,4584ebf59d03a95bc1757937a913c61e46e87c5fca94a4d16c3a2f54c02f27d0c595f646d22f5c5b1a22d76a1c1ddb5298c285e2fb08792c0a588529cdba2f459ef80e4104771fee7ebc62bdc6849d1dfd4968006b1bcc42e682d2681d51bfeeb6ba95e43484c28d,电气科技领域内的技术开发、技术服务、技术咨询、技术转让，电暖设备、取暖设备、热能蓄积系统设备、空气源热泵、电加热器的研发、生产、销售、安装及维修，五级、模具制造，无纺布制造、销售，熔喷布制造、销售；包装材料销售；塑胶制品销售；印刷品销售；劳保防护用品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,1100,1150.0,2017-12-22 00:00:00,2067-12-21 00:00:00,6,340200170010000000,340200000020000662,0,0,3,,,,,,,,1151.0,,,2367b4cac96d8598,200.0,,,,,1151
da8691b210adb3f6ade3d055248e55b4d77b0d358ac6327f,340207,O,8090.0,31487d8f256f16bd6244b7251be2ebb2b55c713be7e2b6d10feb4a887af2f4d46d1d346e93812ba84232160ded299a27e11f3d3e31f369deac52e6e9441dbaeaf0287138d96da05a97212fba248687b1dcc1ced6cc4c6a82992bb61dfd26a613,汽车美容、清洁、装潢、保养服务，汽车用品零售、批发(依法需经批准的项目，经相关部门批准后方可开展经营活动)**,9600,,2017-08-02,,7,400000000000428947,340200000020002100,0,1,1,3.0,1.0,,,10,,3.0,,,,31487d8f256f16bd5c6675ed49f52dbfd203ffb958f5b98c30048dde2ff249f4f4b735cf6e4ad93e091684bfcd4cbe8361b1382283f5b6eb0c72b46bda9311e7c5f3775f834fac92,50.0,,,,,9600
216bd2aaf4d07924c3a2e686b890ae8a3e34afbd1f0cfde4,340203,R,9013.0,ca213febe80e171cf62c2ed671ebb5cb9b7aa6d09dc32a743c75c1bc991a8a5971af1dd21773000b0ae271215864429055f3a303a066538d8b36d04f13e188fdc1132439b8f1f9f6,互联网上网服务；食品零售，住宿服务，餐饮服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,4500,4540.0,2017-02-27 00:00:00,,6,340203010010000000,340200000020002104,0,1,1,8.0,,,,01-以个人财产出资,,,,,,2367b4cac96d8598,85.0,,,,,4540
f1c1045b13d18329f6c96b3a9705273ae3c2f8da70781ae2,340225,O,8052.0,31487d8f256f16bd6244b7251be2ebb227ca54d864983f5da11a60e7d55e029abffdefdb1458ef8bc592e691d4c9bf82ddf4bd3edd33f2b11242ace1a5aee76dabb477a8d8c06c932e1f92dd73c326c0,足疗服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2017-07-07,,7,340200000000116776,341400000000012804,0,1,1,7.0,1.0,,,10,,3.0,,,,f67c1b92f52ac52e71abe5874ddec844e6b2649698cb52b892a8bbf435e45192b20adf2c6e18364924dce595a69b6c73ac2c450857906070,100.0,,,,,9600
216bd2aaf4d07924a2f49c58d7fbc5e95dd51510f6de1d24,340203,N,7723.0,31487d8f256f16bd6244b7251be2ebb2104d8ea0072d61ed27be697357f386d08dd6dcc49eba39a065b6437639c78868457accda39accae381e81052e307eb4ca1158f870ebb127e1003e25cf68c3ea001653a91f62bbdafbe1fd825d0a7d49b2caa071344e33f0d815c3fb0f49bf99d6da81beaa0b4d1d2,再生资源回收，城市固体废物、污泥的收集、运输、贮存、利用、处置及技术服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1150.0,2020-01-15 00:00:00,2050-01-07 00:00:00,6,340203010010000000,400000000000041391,0,0,1,5.0,,,,,,,1153.0,,,2367b4cac96d8598,1000.0,,,,,1153
f000950527a6feb687d661f6f5020797ba8e0498187ab23c,340202,R,8890.0,ca213febe80e171c5ab458cd1d4bd3743890dfe29a7e1bbcdc2bf28e4037fc4f2b48f46db5e97a01e7af3a8526f83e6e985d76fe774f744f986c1933c27599a297507075e475718d,组织境内文化艺术交流活动，广告发布，票务代理，会展服务，企业营销策划，出版物零售，家用电器、电子数码产品及周边设备、服装鞋帽、眼镜、针纺织品及原料、花卉苗木、文具用品、办公用品、体育用品及器材、五金交电、工艺美术品（除文物）、服装辅料、饰品、箱包皮具、日用百货、厨房用具、化妆品、灯具、家居护理用品、洗涤用品、卫生洁具及床上用品、皮革制品、钟表、玩具、首饰、照相器材、家用电器、玻璃制品、计算机软硬件及辅助设备、自行车、摩托车及零配件销售。,1100,1150.0,2018-06-19,,6,340200000000000000,340200000000115797,0,0,1,8.0,,,,,,,1152.0,,,2367b4cac96d8598,150.0,,,,,1152
f1c1045b13d18329f7992e6406baff82ac2ba2c8d3cb37d0,340225,O,8199.0,31487d8f256f16bd6244b7251be2ebb227ca54d864983f5da11a60e7d55e029a17376f68f9f8b567477fb7718834711298a6944b4a7602faaeae4a0276b4f7a4,传授熟食制作工艺、卤菜技术咨询、餐饮技术咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2014-10-10,,6,340200000000116780,341400000000012804,0,1,1,11.0,1.0,,,10,,3.0,,,,f67c1b92f52ac52e73d019e91e0323c4d35e1126003625a6de4c947a627a9747a403d385f01bc3f7ff4506fa394ea69a,10.0,,,,,9600
47645761dc56bb8cd13bb09cdf048bc198fb684d6073a4ed,340223,R,8870.0,31487d8f256f16bd6244b7251be2ebb24d1db51663c654f55b75cd8876e0c5abb952008f9353d6019c9b2736a2194a3b1779e14a11e549cfc2cfdc4c46d5c5c9a0156f1a41aa115897f4767fbcd345e8,文体娱乐服务；文化交流信息咨询；文化艺术交流活动组织策划（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,1100,1150.0,2020-04-26 00:00:00,,6,340223010010000000,340200000000112413,0,0,1,2.0,,,,,,,1153.0,,,2367b4cac96d8598,2000.0,,,,,1153
47645761dc56bb8cb66845ee695530e5f31edd1d08d73733,340223,O,8219.0,31487d8f256f16bd6244b7251be2ebb24d1db51663c654f565ba1abf9b63dca048df928d94a78c8da5b46b844e528e9ae4d200753fe0bb05ecc5ce0a98d3b9097758666d325c22ae7b6f694c7f430750,保洁服务；搬家服务；货物搬运装卸服务；家政服务；物业管理；酒店用品、厨房用具、卫生用具、清洁用品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1150.0,2019-07-19 00:00:00,,6,340223010010000000,340200000000115392,0,0,1,7.0,,,,,,,1151.0,,,2367b4cac96d8598,50.0,,,,,1151
47e3664e12f3ce7424b1853fc22fb0ee728a9737781f9163,340222,R,9051.0,31487d8f256f16bd6244b7251be2ebb27b17bdfd95c8f3b19ffcd2880f50678377804032cd9cad896ae91a51b87a974302171e748ed0560042f9fbfecffbf1669542f5f9f084a44a13474f3ffe4233b6f367d0b725bfdcd31c15f448f3911084eaa68eaefe556916d80e421d24dee6f2e09b011b4fe367b9,文化艺术交流活动组织策划；文艺创作与表演；演出经纪；市场营销策划；企业营销策划；广告设计、制作、发布、代理；图文设计、制作；礼仪服务；摄影摄像服务；翻译服务；展览展示服务；项目策划与公关服务；计算机软硬件技术开发、技术咨询、技术服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,1100,1150.0,2020-03-20 10:22:25,,6,340222010010000000,400000000000753934,0,0,1,10.0,,,,,,,1151.0,,,2367b4cac96d8598,300.0,,,,,1151
f000950527a6feb6c2f40c9d8477e73a439dfa0897830397,340200,M,7453.0,31487d8f256f16bd6244b7251be2ebb2ac3ff076a48c2a74c4bbc46767fcd2048769b4bd98d2a956e94596554da38515b30213723cbb84f9385c31b06f4effc8,计量咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）**,1100,1130.0,2009-08-06,2022-08-05,6,340200170010000000,340200000000100925,0,1,1,0.0,,,,,,,,,,2367b4cac96d8598,10.0,10.0,,,,1130
d8071a739aa75a3be4b13557d7036779de6cad403115f1b2,340207,M,7320.0,31487d8f256f16bd6244b7251be2ebb2b55c713be7e2b6d123f6feac7de655ccb8e83a13175b7b519f03f86f6c397d323917b1b44cabf934443e50752dad4ee43951d866830e420b8d2375c3f537ca8b65237f79deefb334,自动化科技领域内的技术开发、技术转让、技术咨询、技术服务、技术推广；自动化设备的研发、设计和制造；工业机器人制造；智能工业机器人研发；汽车用品制造；水电安装工程设计；水电安装工程施工；电气设备批发；电气安装；新能源汽车用发动机零部件制造；制冷设备及配件的销售及安装；环保设施及设备的设计、研发、制造、销售、安装、技术咨询；输送设备加工；输送设备销售；工装夹具制造；工装夹具销售；工位器具制造、销售；建筑装修装饰工程设计、施工；安防工程施工；道路交通设施销售；道路交通监控设备安装；厂房、设备拆除工程服务；劳务服务（涉及前置许可的项目除外）（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,1100,1150.0,2020-08-08 16:28:09,,6,340207010010000000,400000000000753913,0,0,1,2.0,,,,,,,1151.0,,,2367b4cac96d8598,500.0,,,,,1151
8f19388cfd6e2b9c01f5e60cea9dec14269aa6c752524bca,340221,O,8040.0,31487d8f256f16bd6244b7251be2ebb210b4e8f49f9331b06e5ac18f6755bccf024fa2778043c1265426a474b1c090b40487c55368defcb89ef29253c02cb9323ea6ad60fa3ff152,理发、美甲服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）,9600,,2017-08-14,,6,340200000000111729,340200000000111743,0,1,1,2.0,1.0,,,10,,3.0,,,,2367b4cac96d8598,10.0,,,,,9600
216bd2aaf4d07924fde92a923e4dfc558140128f86da6b39,340203,M,7519.0,31487d8f256f16bd6244b7251be2ebb2104d8ea0072d61ed0de1634ad4dc65084c15bdc6973cf43893dcf0249b6dd9bc6a3310126aa474161df31e90835dcf8e324e6a39a4d48d8053dcc9edc504d76dbea553c1a8ef0764ba0fb073facfa97a9888fe579ed28352,轴承、工控器件、五金交电、气动工具、电动工具、橡塑制品、锅炉配件研发、生产、销售，交通设施、劳保产品、电线电缆、工量刃具、办公用品、仓储设备、泵、阀门、仪器仪表、磨具磨料、包装材料、机械设备、焊接设备及焊接配件、自动化设备、导轨、电子元器件、液压油、润滑脂、电子衡器、塑料件、输送设备及配件、链条、链轮、链板、非标订做的制作和销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1150.0,2019-10-18 00:00:00,2069-10-17 00:00:00,6,340203010010000000,400000000000432718,0,0,1,2.0,,,,,,,1151.0,,,2367b4cac96d8598,100.0,,,,,1151
216bd2aaf4d0792499bfcbf543ab17cbc08d728196bbd6ae,340203,O,8290.0,31487d8f256f16bd6244b7251be2ebb2104d8ea0072d61ed00d47cfe1894ccf82ab2640934f0b38c05fb935d895024964bf780a44b5f3b0c074049e00505f5b16ae64c3af5574da831f1742d2ecdedb780afb227adf6d4e0e6759de57cbe19a63f7f77c58ae42e51,建筑劳务服务（涉及前置许可的除外），建筑工程、水利水电工程、港口与航道工程、电力工程、市政公用工程、地基基础工程、机电安装工程、建筑装修装饰工程、土石方工程、桥梁工程、钢结构工程、河湖整治工程、防水防腐保温工程、铁路工程、公路工程、隧道工程、古建筑工程施工；建材（除危化品）、防水材料、防腐保温材料、电力输送设施销售，受托从事房屋拆迁服务(涉及前置许可的除外)，机械设备及配件销售、租赁，城市生活垃圾经营性清扫、运输服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1100,1150.0,2020-01-13 00:00:00,,6,340203010010000000,400000000000432718,0,0,1,3.0,,,,,,,1151.0,,,2367b4cac96d8598,200.0,,,,,1151
